No,TMNo,EnNo,Name,Column1,GMNo,Mode,IN/OUT,Antipass,DateTime
3783,1,55,          ,1,1, ,0,4/13/2021 12:00,
3784,1,4,          ,1,1, ,0,4/13/2021 12:00,
3785,1,62,          ,1,1, ,0,4/13/2021 12:01,
3786,1,31,          ,1,1, ,0,4/13/2021 12:02,
3787,1,26,          ,1,1, ,0,4/13/2021 12:02,
3788,1,30,          ,1,1, ,0,4/13/2021 12:03,
3789,1,16,          ,1,1, ,0,4/13/2021 12:04,
3790,1,29,          ,1,1, ,0,4/13/2021 12:05,
3791,1,21,          ,1,1, ,0,4/13/2021 12:05,
3792,1,3,          ,1,1, ,0,4/13/2021 12:05,
3793,1,27,          ,1,1, ,0,4/13/2021 12:05,
3794,1,17,          ,1,1, ,0,4/13/2021 12:06,
3795,1,17,          ,1,1, ,0,4/13/2021 12:06,
3796,1,25,          ,1,1, ,0,4/13/2021 12:06,
3797,1,14,          ,1,1, ,0,4/13/2021 12:08,
3798,1,5,          ,1,1, ,0,4/13/2021 12:08,
3799,1,37,          ,1,1, ,0,4/13/2021 12:08,
3800,1,51,          ,1,1, ,0,4/13/2021 12:09,
3801,1,35,          ,1,1, ,0,4/13/2021 12:09,
3802,1,52,          ,1,1, ,0,4/13/2021 12:09,
3803,1,32,          ,1,1, ,0,4/13/2021 12:09,
3804,1,46,          ,1,1, ,0,4/13/2021 12:10,
3805,1,12,          ,1,1, ,0,4/13/2021 12:10,
3806,1,45,          ,1,1, ,0,4/13/2021 12:10,
3807,1,50,          ,1,1, ,0,4/13/2021 12:10,
3808,1,10,          ,1,1, ,0,4/13/2021 12:10,
3809,1,2,          ,1,1, ,0,4/13/2021 12:10,
3810,1,2,          ,1,1, ,0,4/13/2021 12:10,
3811,1,38,          ,1,1, ,0,4/13/2021 12:10,
3812,1,6,          ,1,1, ,0,4/13/2021 12:10,
3813,1,34,          ,1,1, ,0,4/13/2021 12:11,
3814,1,56,          ,1,1, ,0,4/13/2021 12:11,
3815,1,53,          ,1,1, ,0,4/13/2021 12:11,
3816,1,19,          ,1,1, ,0,4/13/2021 12:11,
3817,1,36,          ,1,1, ,0,4/13/2021 12:11,
3818,1,11,          ,1,1, ,0,4/13/2021 12:14,
3819,1,55,          ,1,1, ,0,4/13/2021 12:14,
3820,1,5,          ,1,1, ,0,4/13/2021 12:18,
3821,1,37,          ,1,1, ,0,4/13/2021 12:18,
3822,1,32,          ,1,1, ,0,4/13/2021 12:19,
3823,1,52,          ,1,1, ,0,4/13/2021 12:20,
3824,1,26,          ,1,1, ,0,4/13/2021 12:21,
3825,1,2,          ,1,1, ,0,4/13/2021 12:22,
3826,1,40,          ,1,1, ,0,4/13/2021 12:22,
3827,1,43,          ,1,1, ,0,4/13/2021 12:22,
3828,1,17,          ,1,1, ,0,4/13/2021 12:22,
3829,1,17,          ,1,1, ,0,4/13/2021 12:22,
3830,1,54,          ,1,1, ,0,4/13/2021 12:22,
3831,1,25,          ,1,1, ,0,4/13/2021 12:22,
3832,1,16,          ,1,1, ,0,4/13/2021 12:22,
3833,1,53,          ,1,1, ,0,4/13/2021 12:23,
3834,1,51,          ,1,1, ,0,4/13/2021 12:23,
3835,1,4,          ,1,1, ,0,4/13/2021 12:23,
3836,1,47,          ,1,1, ,0,4/13/2021 12:23,
3837,1,9,          ,1,1, ,0,4/13/2021 12:23,
3838,1,35,          ,1,1, ,0,4/13/2021 12:25,
3839,1,11,          ,1,1, ,0,4/13/2021 12:25,
3840,1,31,          ,1,1, ,0,4/13/2021 12:28,
3841,1,3,          ,1,1, ,0,4/13/2021 12:30,
3842,1,21,          ,1,1, ,0,4/13/2021 12:30,
3843,1,14,          ,1,1, ,0,4/13/2021 12:31,
3844,1,57,          ,1,1, ,0,4/13/2021 12:31,
3845,1,30,          ,1,1, ,0,4/13/2021 12:32,
3846,1,15,          ,1,1, ,0,4/13/2021 12:33,
3847,1,27,          ,1,1, ,0,4/13/2021 12:33,
3848,1,48,          ,1,1, ,0,4/13/2021 12:33,
3849,1,9,          ,1,1, ,0,4/13/2021 12:36,
3850,1,29,          ,1,1, ,0,4/13/2021 12:36,
3851,1,40,          ,1,1, ,0,4/13/2021 12:39,
3852,1,8,          ,1,1, ,0,4/13/2021 12:40,
3853,1,62,          ,1,1, ,0,4/13/2021 12:40,
3854,1,54,          ,1,1, ,0,4/13/2021 12:43,
3855,1,43,          ,1,1, ,0,4/13/2021 12:44,
3856,1,6,          ,1,1, ,0,4/13/2021 12:45,
3857,1,38,          ,1,1, ,0,4/13/2021 12:45,
3858,1,57,          ,1,1, ,0,4/13/2021 12:48,
3859,1,8,          ,1,1, ,0,4/13/2021 12:50,
3860,1,15,          ,1,1, ,0,4/13/2021 12:52,
3861,1,48,          ,1,1, ,0,4/13/2021 12:53,
3862,1,24,          ,1,1, ,0,4/13/2021 13:06,
3863,1,24,          ,1,1, ,0,4/13/2021 13:18,
3864,1,55,          ,1,1, ,0,4/13/2021 16:30,
3865,1,23,          ,1,1, ,0,4/13/2021 16:30,
3866,1,38,          ,1,1, ,0,4/13/2021 16:30,
3867,1,11,          ,1,1, ,0,4/13/2021 16:30,
3868,1,34,          ,1,1, ,0,4/13/2021 16:30,
3869,1,12,          ,1,1, ,0,4/13/2021 16:30,
3870,1,12,          ,1,1, ,0,4/13/2021 16:30,
3871,1,14,          ,1,1, ,0,4/13/2021 16:30,
3872,1,15,          ,1,1, ,0,4/13/2021 16:30,
3873,1,52,          ,1,1, ,0,4/13/2021 16:30,
3874,1,43,          ,1,1, ,0,4/13/2021 16:30,
3875,1,62,          ,1,1, ,0,4/13/2021 16:30,
3876,1,47,          ,1,1, ,0,4/13/2021 16:30,
3877,1,6,          ,1,1, ,0,4/13/2021 16:30,
3878,1,25,          ,1,1, ,0,4/13/2021 16:30,
3879,1,57,          ,1,1, ,0,4/13/2021 16:30,
3880,1,20,          ,1,1, ,0,4/13/2021 16:30,
3881,1,56,          ,1,1, ,0,4/13/2021 16:31,
3882,1,59,          ,1,1, ,0,4/13/2021 16:31,
3883,1,40,          ,1,1, ,0,4/13/2021 16:31,
3884,1,54,          ,1,1, ,0,4/13/2021 16:31,
3885,1,32,          ,1,1, ,0,4/13/2021 16:31,
3886,1,5,          ,1,1, ,0,4/13/2021 16:31,
3887,1,16,          ,1,1, ,0,4/13/2021 16:31,
3888,1,18,          ,1,1, ,0,4/13/2021 16:32,
3889,1,51,          ,1,1, ,0,4/13/2021 16:32,
3890,1,48,          ,1,1, ,0,4/13/2021 16:32,
3891,1,46,          ,1,1, ,0,4/13/2021 16:32,
3892,1,53,          ,1,1, ,0,4/13/2021 16:32,
3893,1,27,          ,1,1, ,0,4/13/2021 16:32,
3894,1,21,          ,1,1, ,0,4/13/2021 16:32,
3895,1,17,          ,1,1, ,0,4/13/2021 16:32,
3896,1,17,          ,1,1, ,0,4/13/2021 16:32,
3897,1,39,          ,1,1, ,0,4/13/2021 16:32,
3898,1,26,          ,1,1, ,0,4/13/2021 16:32,
3899,1,31,          ,1,1, ,0,4/13/2021 16:32,
3900,1,45,          ,1,1, ,0,4/13/2021 16:33,
3901,1,9,          ,1,1, ,0,4/13/2021 16:33,
3902,1,29,          ,1,1, ,0,4/13/2021 16:33,
3903,1,3,          ,1,1, ,0,4/13/2021 16:33,
3904,1,8,          ,1,1, ,0,4/13/2021 16:34,
3905,1,24,          ,1,1, ,0,4/13/2021 16:34,
3906,1,50,          ,1,1, ,0,4/13/2021 16:35,
3907,1,37,          ,1,1, ,0,4/13/2021 16:35,
3908,1,35,          ,1,1, ,0,4/13/2021 16:35,
3909,1,2,          ,1,1, ,0,4/13/2021 16:37,
3910,1,36,          ,1,1, ,0,4/13/2021 16:38,
3911,1,4,          ,1,1, ,0,4/13/2021 16:40,
3912,1,19,          ,1,1, ,0,4/13/2021 16:41,
3913,1,10,          ,1,1, ,0,4/13/2021 16:41,
3914,1,7,          ,1,1, ,0,4/13/2021 16:57,
3915,1,56,          ,1,1, ,0,4/14/2021 6:05,
3916,1,5,          ,1,1, ,0,4/14/2021 6:11,
3917,1,18,          ,1,1, ,0,4/14/2021 6:13,
3918,1,16,          ,1,1, ,0,4/14/2021 6:43,
3919,1,32,          ,1,1, ,0,4/14/2021 6:50,
3920,1,1,          ,1,1, ,0,4/14/2021 6:56,
3921,1,30,          ,1,1, ,0,4/14/2021 6:59,
3922,1,10,          ,1,1, ,0,4/14/2021 7:01,
3923,1,14,          ,1,1, ,0,4/14/2021 7:01,
3924,1,54,          ,1,1, ,0,4/14/2021 7:04,
3925,1,2,          ,1,1, ,0,4/14/2021 7:05,
3926,1,25,          ,1,1, ,0,4/14/2021 7:05,
3927,1,6,          ,1,1, ,0,4/14/2021 7:06,
3928,1,12,          ,1,1, ,0,4/14/2021 7:09,
3929,1,31,          ,1,1, ,0,4/14/2021 7:09,
3930,1,26,          ,1,1, ,0,4/14/2021 7:10,
3931,1,58,          ,1,1, ,0,4/14/2021 7:10,
3932,1,45,          ,1,1, ,0,4/14/2021 7:10,
3933,1,17,          ,1,1, ,0,4/14/2021 7:11,
3934,1,27,          ,1,1, ,0,4/14/2021 7:11,
3935,1,15,          ,1,1, ,0,4/14/2021 7:11,
3936,1,43,          ,1,1, ,0,4/14/2021 7:13,
3937,1,34,          ,1,1, ,0,4/14/2021 7:13,
3938,1,11,          ,1,1, ,0,4/14/2021 7:13,
3939,1,53,          ,1,1, ,0,4/14/2021 7:14,
3940,1,38,          ,1,1, ,0,4/14/2021 7:14,
3941,1,37,          ,1,1, ,0,4/14/2021 7:14,
3942,1,21,          ,1,1, ,0,4/14/2021 7:14,
3943,1,33,          ,1,1, ,0,4/14/2021 7:14,
3944,1,20,          ,1,1, ,0,4/14/2021 7:14,
3945,1,59,          ,1,1, ,0,4/14/2021 7:15,
3946,1,23,          ,1,1, ,0,4/14/2021 7:15,
3947,1,46,          ,1,1, ,0,4/14/2021 7:17,
3948,1,50,          ,1,1, ,0,4/14/2021 7:18,
3949,1,55,          ,1,1, ,0,4/14/2021 7:19,
3950,1,57,          ,1,1, ,0,4/14/2021 7:19,
3951,1,35,          ,1,1, ,0,4/14/2021 7:19,
3952,1,7,          ,1,1, ,0,4/14/2021 7:19,
3953,1,9,          ,1,1, ,0,4/14/2021 7:20,
3954,1,62,          ,1,1, ,0,4/14/2021 7:21,
3955,1,8,          ,1,1, ,0,4/14/2021 7:22,
3956,1,47,          ,1,1, ,0,4/14/2021 7:22,
3957,1,24,          ,1,1, ,0,4/14/2021 7:22,
3958,1,52,          ,1,1, ,0,4/14/2021 7:23,
3959,1,36,          ,1,1, ,0,4/14/2021 7:25,
3960,1,36,          ,1,1, ,0,4/14/2021 7:26,
3961,1,44,          ,1,1, ,0,4/14/2021 7:26,
3962,1,3,          ,1,1, ,0,4/14/2021 7:27,
3963,1,48,          ,1,1, ,0,4/14/2021 7:27,
3964,1,19,          ,1,1, ,0,4/14/2021 7:29,
3965,1,40,          ,1,1, ,0,4/14/2021 7:29,
3966,1,49,          ,1,1, ,0,4/14/2021 7:30,
3967,1,39,          ,1,1, ,0,4/14/2021 7:30,
3968,1,4,          ,1,1, ,0,4/14/2021 7:31,
3969,1,29,          ,1,1, ,0,4/14/2021 7:55,
3970,1,10,          ,1,1, ,0,4/14/2021 12:00,
3971,1,36,          ,1,1, ,0,4/14/2021 12:00,
3972,1,47,          ,1,1, ,0,4/14/2021 12:00,
3973,1,57,          ,1,1, ,0,4/14/2021 12:00,
3974,1,56,          ,1,1, ,0,4/14/2021 12:00,
3975,1,55,          ,1,1, ,0,4/14/2021 12:00,
3976,1,58,          ,1,1, ,0,4/14/2021 12:00,
3977,1,59,          ,1,1, ,0,4/14/2021 12:00,
3978,1,38,          ,1,1, ,0,4/14/2021 12:00,
3979,1,40,          ,1,1, ,0,4/14/2021 12:00,
3980,1,43,          ,1,1, ,0,4/14/2021 12:00,
3981,1,18,          ,1,1, ,0,4/14/2021 12:00,
3982,1,54,          ,1,1, ,0,4/14/2021 12:01,
3983,1,1,          ,1,1, ,0,4/14/2021 12:01,
3984,1,62,          ,1,1, ,0,4/14/2021 12:01,
3985,1,26,          ,1,1, ,0,4/14/2021 12:02,
3986,1,50,          ,1,1, ,0,4/14/2021 12:02,
3987,1,12,          ,1,1, ,0,4/14/2021 12:03,
3988,1,45,          ,1,1, ,0,4/14/2021 12:03,
3989,1,44,          ,1,1, ,0,4/14/2021 12:03,
3990,1,16,          ,1,1, ,0,4/14/2021 12:03,
3991,1,11,          ,1,1, ,0,4/14/2021 12:04,
3992,1,27,          ,1,1, ,0,4/14/2021 12:04,
3993,1,3,          ,1,1, ,0,4/14/2021 12:05,
3994,1,31,          ,1,1, ,0,4/14/2021 12:05,
3995,1,37,          ,1,1, ,0,4/14/2021 12:06,
3996,1,9,          ,1,1, ,0,4/14/2021 12:06,
3997,1,29,          ,1,1, ,0,4/14/2021 12:07,
3998,1,52,          ,1,1, ,0,4/14/2021 12:08,
3999,1,20,          ,1,1, ,0,4/14/2021 12:09,
4000,1,56,          ,1,1, ,0,4/14/2021 12:10,
4001,1,40,          ,1,1, ,0,4/14/2021 12:10,
4002,1,54,          ,1,1, ,0,4/14/2021 12:10,
4003,1,10,          ,1,1, ,0,4/14/2021 12:10,
4004,1,33,          ,1,1, ,0,4/14/2021 12:10,
4005,1,23,          ,1,1, ,0,4/14/2021 12:10,
4006,1,39,          ,1,1, ,0,4/14/2021 12:11,
4007,1,30,          ,1,1, ,0,4/14/2021 12:11,
4008,1,36,          ,1,1, ,0,4/14/2021 12:11,
4009,1,21,          ,1,1, ,0,4/14/2021 12:11,
4010,1,32,          ,1,1, ,0,4/14/2021 12:12,
4011,1,43,          ,1,1, ,0,4/14/2021 12:12,
4012,1,47,          ,1,1, ,0,4/14/2021 12:12,
4013,1,53,          ,1,1, ,0,4/14/2021 12:12,
4014,1,46,          ,1,1, ,0,4/14/2021 12:13,
4015,1,31,          ,1,1, ,0,4/14/2021 12:13,
4016,1,26,          ,1,1, ,0,4/14/2021 12:13,
4017,1,55,          ,1,1, ,0,4/14/2021 12:13,
4018,1,58,          ,1,1, ,0,4/14/2021 12:14,
4019,1,45,          ,1,1, ,0,4/14/2021 12:14,
4020,1,50,          ,1,1, ,0,4/14/2021 12:14,
4021,1,36,          ,1,1, ,0,4/14/2021 12:14,
4022,1,45,          ,1,1, ,0,4/14/2021 12:14,
4023,1,49,          ,1,1, ,0,4/14/2021 12:15,
4024,1,6,          ,1,1, ,0,4/14/2021 12:15,
4025,1,27,          ,1,1, ,0,4/14/2021 12:15,
4026,1,48,          ,1,1, ,0,4/14/2021 12:15,
4027,1,11,          ,1,1, ,0,4/14/2021 12:15,
4028,1,57,          ,1,1, ,0,4/14/2021 12:15,
4029,1,16,          ,1,1, ,0,4/14/2021 12:15,
4030,1,15,          ,1,1, ,0,4/14/2021 12:15,
4031,1,29,          ,1,1, ,0,4/14/2021 12:21,
4032,1,18,          ,1,1, ,0,4/14/2021 12:23,
4033,1,20,          ,1,1, ,0,4/14/2021 12:23,
4034,1,59,          ,1,1, ,0,4/14/2021 12:23,
4035,1,12,          ,1,1, ,0,4/14/2021 12:23,
4036,1,46,          ,1,1, ,0,4/14/2021 12:23,
4037,1,21,          ,1,1, ,0,4/14/2021 12:24,
4038,1,6,          ,1,1, ,0,4/14/2021 12:25,
4039,1,32,          ,1,1, ,0,4/14/2021 12:26,
4040,1,37,          ,1,1, ,0,4/14/2021 12:26,
4041,1,34,          ,1,1, ,0,4/14/2021 12:27,
4042,1,4,          ,1,1, ,0,4/14/2021 12:27,
4043,1,15,          ,1,1, ,0,4/14/2021 12:27,
4044,1,38,          ,1,1, ,0,4/14/2021 12:28,
4045,1,53,          ,1,1, ,0,4/14/2021 12:28,
4046,1,52,          ,1,1, ,0,4/14/2021 12:28,
4047,1,3,          ,1,1, ,0,4/14/2021 12:29,
4048,1,25,          ,1,1, ,0,4/14/2021 12:29,
4049,1,33,          ,1,1, ,0,4/14/2021 12:30,
4050,1,44,          ,1,1, ,0,4/14/2021 12:30,
4051,1,17,          ,1,1, ,0,4/14/2021 12:30,
4052,1,2,          ,1,1, ,0,4/14/2021 12:31,
4053,1,39,          ,1,1, ,0,4/14/2021 12:31,
4054,1,30,          ,1,1, ,0,4/14/2021 12:32,
4055,1,5,          ,1,1, ,0,4/14/2021 12:33,
4056,1,35,          ,1,1, ,0,4/14/2021 12:33,
4057,1,14,          ,1,1, ,0,4/14/2021 12:34,
4058,1,9,          ,1,1, ,0,4/14/2021 12:35,
4059,1,7,          ,1,1, ,0,4/14/2021 12:37,
4060,1,4,          ,1,1, ,0,4/14/2021 12:42,
4061,1,5,          ,1,1, ,0,4/14/2021 12:43,
4062,1,8,          ,1,1, ,0,4/14/2021 12:44,
4063,1,34,          ,1,1, ,0,4/14/2021 12:44,
4064,1,17,          ,1,1, ,0,4/14/2021 12:45,
4065,1,62,          ,1,1, ,0,4/14/2021 12:46,
4066,1,25,          ,1,1, ,0,4/14/2021 12:47,
4067,1,49,          ,1,1, ,0,4/14/2021 12:47,
4068,1,48,          ,1,1, ,0,4/14/2021 12:48,
4069,1,14,          ,1,1, ,0,4/14/2021 12:48,
4070,1,35,          ,1,1, ,0,4/14/2021 12:48,
4071,1,7,          ,1,1, ,0,4/14/2021 12:53,
4072,1,8,          ,1,1, ,0,4/14/2021 12:54,
4073,1,2,          ,1,1, ,0,4/14/2021 12:57,
4074,1,24,          ,1,1, ,0,4/14/2021 13:01,
4075,1,11,          ,1,1, ,0,4/14/2021 16:30,
4076,1,48,          ,1,1, ,0,4/14/2021 16:30,
4077,1,55,          ,1,1, ,0,4/14/2021 16:30,
4078,1,34,          ,1,1, ,0,4/14/2021 16:30,
4079,1,43,          ,1,1, ,0,4/14/2021 16:30,
4080,1,5,          ,1,1, ,0,4/14/2021 16:30,
4081,1,57,          ,1,1, ,0,4/14/2021 16:30,
4082,1,32,          ,1,1, ,0,4/14/2021 16:30,
4083,1,26,          ,1,1, ,0,4/14/2021 16:30,
4084,1,18,          ,1,1, ,0,4/14/2021 16:30,
4085,1,49,          ,1,1, ,0,4/14/2021 16:30,
4086,1,23,          ,1,1, ,0,4/14/2021 16:30,
4087,1,15,          ,1,1, ,0,4/14/2021 16:30,
4088,1,59,          ,1,1, ,0,4/14/2021 16:30,
4089,1,37,          ,1,1, ,0,4/14/2021 16:30,
4090,1,2,          ,1,1, ,0,4/14/2021 16:31,
4091,1,10,          ,1,1, ,0,4/14/2021 16:31,
4092,1,45,          ,1,1, ,0,4/14/2021 16:31,
4093,1,7,          ,1,1, ,0,4/14/2021 16:32,
4094,1,47,          ,1,1, ,0,4/14/2021 16:32,
4095,1,21,          ,1,1, ,0,4/14/2021 16:32,
4096,1,27,          ,1,1, ,0,4/14/2021 16:32,
4097,1,8,          ,1,1, ,0,4/14/2021 16:32,
4098,1,35,          ,1,1, ,0,4/14/2021 16:32,
4099,1,50,          ,1,1, ,0,4/14/2021 16:33,
4100,1,4,          ,1,1, ,0,4/14/2021 16:34,
4101,1,36,          ,1,1, ,0,4/14/2021 16:34,
4102,1,56,          ,1,1, ,0,4/14/2021 16:34,
4103,1,19,          ,1,1, ,0,4/14/2021 16:34,
4104,1,62,          ,1,1, ,0,4/14/2021 16:34,
4105,1,46,          ,1,1, ,0,4/14/2021 16:35,
4106,1,33,          ,1,1, ,0,4/14/2021 16:35,
4107,1,40,          ,1,1, ,0,4/14/2021 16:39,
4108,1,5,          ,1,1, ,0,4/15/2021 6:17,
4109,1,56,          ,1,1, ,0,4/15/2021 6:18,
4110,1,18,          ,1,1, ,0,4/15/2021 6:27,
4111,1,16,          ,1,1, ,0,4/15/2021 6:41,
4112,1,14,          ,1,1, ,0,4/15/2021 6:44,
4113,1,8,          ,1,1, ,0,4/15/2021 6:46,
4114,1,32,          ,1,1, ,0,4/15/2021 6:51,
4115,1,25,          ,1,1, ,0,4/15/2021 7:00,
4116,1,10,          ,1,1, ,0,4/15/2021 7:05,
4117,1,31,          ,1,1, ,0,4/15/2021 7:05,
4118,1,1,          ,1,1, ,0,4/15/2021 7:05,
4119,1,26,          ,1,1, ,0,4/15/2021 7:06,
4120,1,1,          ,1,1, ,0,4/15/2021 7:06,
4121,1,1,          ,1,1, ,0,4/15/2021 7:06,
4122,1,47,          ,1,1, ,0,4/15/2021 7:08,
4123,1,51,          ,1,1, ,0,4/15/2021 7:09,
4124,1,15,          ,1,1, ,0,4/15/2021 7:09,
4125,1,3,          ,1,1, ,0,4/15/2021 7:11,
4126,1,2,          ,1,1, ,0,4/15/2021 7:11,
4127,1,27,          ,1,1, ,0,4/15/2021 7:11,
4128,1,9,          ,1,1, ,0,4/15/2021 7:11,
4129,1,17,          ,1,1, ,0,4/15/2021 7:11,
4130,1,45,          ,1,1, ,0,4/15/2021 7:12,
4131,1,35,          ,1,1, ,0,4/15/2021 7:12,
4132,1,59,          ,1,1, ,0,4/15/2021 7:12,
4133,1,6,          ,1,1, ,0,4/15/2021 7:12,
4134,1,12,          ,1,1, ,0,4/15/2021 7:12,
4135,1,38,          ,1,1, ,0,4/15/2021 7:13,
4136,1,62,          ,1,1, ,0,4/15/2021 7:13,
4137,1,20,          ,1,1, ,0,4/15/2021 7:13,
4138,1,50,          ,1,1, ,0,4/15/2021 7:13,
4139,1,58,          ,1,1, ,0,4/15/2021 7:13,
4140,1,23,          ,1,1, ,0,4/15/2021 7:13,
4141,1,21,          ,1,1, ,0,4/15/2021 7:14,
4142,1,36,          ,1,1, ,0,4/15/2021 7:14,
4143,1,52,          ,1,1, ,0,4/15/2021 7:14,
4144,1,34,          ,1,1, ,0,4/15/2021 7:15,
4145,1,11,          ,1,1, ,0,4/15/2021 7:15,
4146,1,43,          ,1,1, ,0,4/15/2021 7:15,
4147,1,55,          ,1,1, ,0,4/15/2021 7:15,
4148,1,37,          ,1,1, ,0,4/15/2021 7:15,
4149,1,19,          ,1,1, ,0,4/15/2021 7:17,
4150,1,57,          ,1,1, ,0,4/15/2021 7:21,
4151,1,54,          ,1,1, ,0,4/15/2021 7:22,
4152,1,4,          ,1,1, ,0,4/15/2021 7:23,
4153,1,7,          ,1,1, ,0,4/15/2021 7:23,
4154,1,30,          ,1,1, ,0,4/15/2021 7:24,
4155,1,40,          ,1,1, ,0,4/15/2021 7:25,
4156,1,44,          ,1,1, ,0,4/15/2021 7:26,
4157,1,48,          ,1,1, ,0,4/15/2021 7:26,
4158,1,39,          ,1,1, ,0,4/15/2021 7:27,
4159,1,46,          ,1,1, ,0,4/15/2021 7:30,
4160,1,24,          ,1,1, ,0,4/15/2021 7:31,
4161,1,53,          ,1,1, ,0,4/15/2021 7:31,
4162,1,29,          ,1,1, ,0,4/15/2021 7:39,
4163,1,51,          ,1,1, ,0,4/15/2021 12:00,
4164,1,16,          ,1,1, ,0,4/15/2021 12:00,
4165,1,17,          ,1,1, ,0,4/15/2021 12:00,
4166,1,14,          ,1,1, ,0,4/15/2021 12:00,
4167,1,46,          ,1,1, ,0,4/15/2021 12:00,
4168,1,10,          ,1,1, ,0,4/15/2021 12:00,
4169,1,9,          ,1,1, ,0,4/15/2021 12:00,
4170,1,56,          ,1,1, ,0,4/15/2021 12:00,
4171,1,35,          ,1,1, ,0,4/15/2021 12:00,
4172,1,47,          ,1,1, ,0,4/15/2021 12:00,
4173,1,30,          ,1,1, ,0,4/15/2021 12:00,
4174,1,19,          ,1,1, ,0,4/15/2021 12:00,
4175,1,25,          ,1,1, ,0,4/15/2021 12:00,
4176,1,31,          ,1,1, ,0,4/15/2021 12:00,
4177,1,34,          ,1,1, ,0,4/15/2021 12:00,
4178,1,18,          ,1,1, ,0,4/15/2021 12:01,
4179,1,18,          ,1,1, ,0,4/15/2021 12:01,
4180,1,21,          ,1,1, ,0,4/15/2021 12:01,
4181,1,39,          ,1,1, ,0,4/15/2021 12:01,
4182,1,37,          ,1,1, ,0,4/15/2021 12:01,
4183,1,26,          ,1,1, ,0,4/15/2021 12:01,
4184,1,20,          ,1,1, ,0,4/15/2021 12:01,
4185,1,5,          ,1,1, ,0,4/15/2021 12:02,
4186,1,36,          ,1,1, ,0,4/15/2021 12:02,
4187,1,12,          ,1,1, ,0,4/15/2021 12:02,
4188,1,59,          ,1,1, ,0,4/15/2021 12:02,
4189,1,11,          ,1,1, ,0,4/15/2021 12:02,
4190,1,62,          ,1,1, ,0,4/15/2021 12:02,
4191,1,50,          ,1,1, ,0,4/15/2021 12:03,
4192,1,38,          ,1,1, ,0,4/15/2021 12:04,
4193,1,3,          ,1,1, ,0,4/15/2021 12:06,
4194,1,27,          ,1,1, ,0,4/15/2021 12:06,
4195,1,29,          ,1,1, ,0,4/15/2021 12:07,
4196,1,48,          ,1,1, ,0,4/15/2021 12:09,
4197,1,47,          ,1,1, ,0,4/15/2021 12:10,
4198,1,19,          ,1,1, ,0,4/15/2021 12:10,
4199,1,56,          ,1,1, ,0,4/15/2021 12:10,
4200,1,10,          ,1,1, ,0,4/15/2021 12:11,
4201,1,16,          ,1,1, ,0,4/15/2021 12:11,
4202,1,44,          ,1,1, ,0,4/15/2021 12:11,
4203,1,11,          ,1,1, ,0,4/15/2021 12:12,
4204,1,58,          ,1,1, ,0,4/15/2021 12:12,
4205,1,20,          ,1,1, ,0,4/15/2021 12:12,
4206,1,59,          ,1,1, ,0,4/15/2021 12:12,
4207,1,35,          ,1,1, ,0,4/15/2021 12:12,
4208,1,21,          ,1,1, ,0,4/15/2021 12:12,
4209,1,25,          ,1,1, ,0,4/15/2021 12:12,
4210,1,36,          ,1,1, ,0,4/15/2021 12:13,
4211,1,46,          ,1,1, ,0,4/15/2021 12:13,
4212,1,5,          ,1,1, ,0,4/15/2021 12:13,
4213,1,15,          ,1,1, ,0,4/15/2021 12:16,
4214,1,39,          ,1,1, ,0,4/15/2021 12:16,
4215,1,57,          ,1,1, ,0,4/15/2021 12:18,
4216,1,26,          ,1,1, ,0,4/15/2021 12:18,
4217,1,17,          ,1,1, ,0,4/15/2021 12:19,
4218,1,17,          ,1,1, ,0,4/15/2021 12:19,
4219,1,9,          ,1,1, ,0,4/15/2021 12:19,
4220,1,3,          ,1,1, ,0,4/15/2021 12:19,
4221,1,55,          ,1,1, ,0,4/15/2021 12:19,
4222,1,4,          ,1,1, ,0,4/15/2021 12:19,
4223,1,53,          ,1,1, ,0,4/15/2021 12:19,
4224,1,52,          ,1,1, ,0,4/15/2021 12:19,
4225,1,23,          ,1,1, ,0,4/15/2021 12:20,
4226,1,32,          ,1,1, ,0,4/15/2021 12:20,
4227,1,48,          ,1,1, ,0,4/15/2021 12:21,
4228,1,45,          ,1,1, ,0,4/15/2021 12:21,
4229,1,27,          ,1,1, ,0,4/15/2021 12:22,
4230,1,2,          ,1,1, ,0,4/15/2021 12:23,
4231,1,58,          ,1,1, ,0,4/15/2021 12:23,
4232,1,38,          ,1,1, ,0,4/15/2021 12:23,
4233,1,43,          ,1,1, ,0,4/15/2021 12:24,
4234,1,54,          ,1,1, ,0,4/15/2021 12:24,
4235,1,40,          ,1,1, ,0,4/15/2021 12:24,
4236,1,12,          ,1,1, ,0,4/15/2021 12:25,
4237,1,6,          ,1,1, ,0,4/15/2021 12:26,
4238,1,34,          ,1,1, ,0,4/15/2021 12:27,
4239,1,50,          ,1,1, ,0,4/15/2021 12:27,
4240,1,15,          ,1,1, ,0,4/15/2021 12:30,
4241,1,14,          ,1,1, ,0,4/15/2021 12:31,
4242,1,45,          ,1,1, ,0,4/15/2021 12:31,
4243,1,32,          ,1,1, ,0,4/15/2021 12:31,
4244,1,55,          ,1,1, ,0,4/15/2021 12:32,
4245,1,37,          ,1,1, ,0,4/15/2021 12:34,
4246,1,40,          ,1,1, ,0,4/15/2021 12:34,
4247,1,43,          ,1,1, ,0,4/15/2021 12:34,
